recipientGaugeAddr,poolAddress,symbol,voteWeight,voteWeightNoBoost,distribution,pctDistribution,boost,staticBoost,dynamicBoost,cap,bonus
0xd6B875d62c2661eaB66472F36c672e4B512f1135,0xade4a71bb62bec25154cfc7e6ff49a513b491e81,rETH-WETH-BPT,2.506724581707039,1.1798895504404863,25768.010828595256,12.526085059798934,2.1245417257667953,1.75,1.3745417257667953,20%,0.0
0x2eB5661002b68EBE887d29d415c3A3b52536912C,0x4a2f6ae7f3e5d715689530873ec35593dc28951b,wstETH/rETH/cbETH,1.5226987107095906,0.5022277797469828,22596.390119234282,10.984328847138993,3.031888661110523,1.75,2.281888661110523,20%,0.0
0xcf9f895296F5e1D66a7D4dcf1d92e1B435E9f999,0x32df62dc3aed2cd6224193052ce665dc18165841,RDNT-WETH,7.270623342951339,1.4863392364382797,20571.48,10.0,4.891631173226619,1.5,4.391631173226619,10%,0.0
0xd956246EA5b06DEa930F0A7feC1FFf000436e3f2,0x8bc65eed474d1a00555825c91feab6a8255c2107,DOLA/USDC BPT,1.5104517691014654,1.502420301123699,19188.008559502756,9.32748084216729,1.0053456865377548,1.0,1.005345686537755,10%,0.0
0xcF853F14EF6111435Cb39c0C43C66366cc6300F1,0x2e8ea681fd59c9dc5f32b29de31f782724ef4dcb,50GOLD-25USDC-25WSTETH,6.271740075791388,5.98185926639203,16457.184,8.000000000000002,1.0484599848458487,1.0,1.0484599848458487,8%,0.0
0xfC745035F31BCbaEb2D1a89aA9171495c671F6cE,0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54,ankrETH/wstETH-BPT,1.262525910193047,0.4831170995335006,13523.40386613485,6.573860444719997,2.6132917079775195,1.75,1.8632917079775198,20%,0.0
0xeF767E740D83d410794519c2F93Db32e44359a5C,0xb3028ca124b80cfe6e9ca57b70ef2f0ccc41ebd4,50MAGIC-50USDC,0.8648695953750452,0.3768128086419565,11922.831188732034,5.79580622722917,2.2952234519098713,1.0,2.2952234519098713,10%,0.0
0xa14453084318277b11d38FbE05D857A4f647442B,0x423a1323c871abc9d89eb06855bf5347048fc4a5,4POOL-BPT,0.0,0.0,11250.0,5.4687363281591805,1.0,1.0,1.0,10%,11250.0
0x138E37c3885169DB38e046D5c814C0e95566566c,0xa1a8bf131571a2139feb79401aa4a2e9482df627,wstETH-4POOL,0.0,0.0,11250.0,5.4687363281591805,1.0,1.0,1.0,10%,11250.0
0x972539E9d340a915775C004715f286a166F067Fd,0x85ec6ae01624ae0d2a04d0ffaad3a25884c7d0f3,80OVN/20wUSD+,0.7256903153180337,0.7198090831750197,9505.25222404306,4.620597168528011,1.0081705444964273,1.0,1.008170544496427,10%,0.0
0x82d2c7B67Eaa5028c89BE86CeA8e1DF5bd2119A1,0xc7fa3a3527435720f0e2a4c1378335324dd4f9b3,55auraBal-45wsteth,0.7798586997910172,0.6908234825102536,8810.684636058399,4.282960990681467,1.128882731312542,1.0,1.1288827313125418,10%,0.0
0xD7a5122a4e88EC9fBE94301A0Bff6114ddFe5d4B,0xead7e0163e3b33bf0065c9325fc8fb9b18cc8213,STAR/USDC-BPT ,0.7551596455670427,0.7439637503956581,8770.2205155592,4.263290981280492,1.015048979423299,1.0,1.0150489794232993,10%,0.0
0x260cbb867359a1084eC97de4157d06ca74e89415,0x9791d590788598535278552eecd4b211bfc790cb,wstETH-WETH-BPT,0.7681176362391734,0.1118591178073188,8443.433336283608,4.104436499602172,6.866830807322141,1.75,6.116830807322141,20%,0.0
0x089a2E069700B0f2B16f69A6e02b01818ce22e7d,0x835772bab114563746da80806930a9e37aa85344,D2D-rETH,0.5518172824756098,0.5514694736476077,6584.465808120097,3.20077398812341,1.0006306946161527,1.0,1.0006306946161527,10%,0.0
0x159be31493C26F8F924b3A2a7F428C2f41247e83,0x49b2de7d214070893c038299a57bac5acb8b8a34,GOLD-BAL-AURA-wstETH,2.113118486693634,1.993029954326474,4114.296,2.0000000000000004,1.060254253633505,1.0,1.0602542536335047,2%,0.0
0x96056DF5a61B758005a219a052D72085C45df92c,0x8d333f82e0693f53fa48c40d5d4547142e907e1d,80PAL-20OHM,0.1823430093321049,0.1823430093321049,2406.7378007999087,1.1699390616523015,1.0,1.0,1.0,10%,0.0
0x011417BBED6FC9cefF36C032D431b0eFcBA7f8B3,0xc9f52540976385a84bf416903e1ca3983c539e34,50tBTC-50WETH,0.17163774245549926,0.11343928034974471,2005.8609425622335,0.9750688538511734,1.513036242175751,1.0,1.513036242175751,10%,0.0
0xb438c6cc53315FfA3fcD1bc8b27d6c3155b0B56A,0x542f16da0efb162d20bf4358efa095b70a100f9e,2BTC,0.11828539412709729,0.0863872373969433,1569.0518370292543,0.7627316250601582,1.3692461721351754,1.0,1.3692461721351754,10%,0.0
0xc3522B0A58d9f12f33E542FC3c3C051b4AF01c83,0x3cdf30e36154a66a4478e15ed41659b5bb0738f1,DUSD-4POOL-BPT,0.09928870684137917,0.0966186688825528,944.6052516693652,0.4591819604954846,1.0276348038086924,1.0,1.0276348038086922,10%,0.0
0x04fc019017eD3F921D5ec11fFf84B870744BA0d1,0xa231aea07bb5e79ae162f95903806fc5ad65ff11,50DFX-50WETH,0.0023850558462022134,3.2962873716e-05,32.883085675703406,0.015984793352594662,72.35582269771947,1.0,72.35582269771947,10%,0.0
